sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool		1285_H		0.0	0	0	3630774.0		0.0	0	0	10.0
pool		1139_BN		0.0	0	0	5518398.0		0.0	0	0	39.0
pool		1036569		0.0	0	0	3543650.0		0.0	0	0	28.0
pool		1021_BD		0.0	0	0	6216233.0		0.0	0	0	107.0
pool		1220_AB		0.0	0	0	3999571.0		0.0	0	0	27.0
pool		1021_AR		0.0	0	0	4573036.0		0.0	0	0	30.0
pool		1220_Y		0.0	0	0	3604941.0		0.0	0	0	21.0
pool		1285_BX		0.0	0	0	3246333.0		0.0	0	0	12.0
pool		evo_1036686.006		0.0	0	0	4259603.0		0.0	0	0	47.0
pool		evo_1036569.006		0.0	0	0	3130311.0		0.0	0	0	23.0
pool		1139_BZ		0.0	0	0	5095657.0		0.0	0	0	49.0
pool		1286_AS		0.0	0	0	4213272.0		0.0	0	0	62.0
pool		1139_I		0.0	0	0	4869525.0		0.0	0	0	32.0
pool		evo_1052956.020		0.0	0	0	2544999.0		0.0	0	0	42.0
pool		1285_BB		0.0	0	0	3945713.0		0.0	0	0	20.0
pool		1021_W		0.0	0	0	4944331.0		0.0	0	0	26.0
pool		1285_BC		0.0	0	0	4270100.0		0.0	0	0	67.0
pool		1139_AO		0.0	0	0	5370264.0		0.0	0	0	50.0
pool		evo_1220_Q.021		0.0	0	0	4702319.0		0.0	0	0	49.0
pool		1021_AE		0.0	0	0	7717063.0		0.0	0	0	133.0
pool		1287_CD		0.0	0	0	3944751.0		0.0	0	0	25.0
pool		1036710		0.0	0	0	4980004.0		0.0	0	0	63.0
pool		1036590		0.0	0	0	4190420.0		0.0	0	0	12.0
pool		1285_BI		0.0	0	0	3870877.0		0.0	0	0	9.0
pool		1285_CM		0.0	0	0	5864153.0		0.0	0	0	74.0
pool		1220_BW		0.0	0	0	3594566.0		0.0	0	0	8.0
pool		1286_CG		0.0	0	0	3819951.0		0.0	0	0	24.0
pool		1036551		0.0	0	0	3113870.0		0.0	0	0	45.0
pool		evo_1036686.021		0.0	0	0	4393264.0		0.0	0	0	49.0
pool		1220_BA		0.0	0	0	6432480.0		0.0	0	0	46.0
pool		1285_AJ		0.0	0	0	4021923.0		0.0	0	0	24.0
pool		1220_CK		0.0	0	0	4016903.0		0.0	0	0	176.0
pool		1139_BU		0.0	0	0	3714038.0		0.0	0	0	59.0
pool		1285_U		0.0	0	0	5008556.0		0.0	0	0	32.0
pool		1021_AI		0.0	0	0	5151344.0		0.0	0	0	51.0
pool		1139_BT		0.0	0	0	5219571.0		0.0	0	0	33.0
pool		1285_CN		0.0	0	0	4656265.0		0.0	0	0	60.0
pool		evo_1220_Q.034		0.0	0	0	4725452.0		0.0	0	0	49.0
pool		1286_BI		0.0	0	0	4878741.0		0.0	0	0	73.0
pool		1286_AX		0.0	0	0	4142539.0		0.0	0	0	25.0
pool		1139_AN		0.0	0	0	4786366.0		0.0	0	0	46.0
pool		1287_BU		0.0	0	0	3952383.0		0.0	0	0	18.0
pool		1139_BK		0.0	0	0	4731115.0		0.0	0	0	62.0
pool		1035912		0.0	0	0	953746.0		0.0	0	0	25.0
pool		1287_AE		0.0	0	0	4266455.0		0.0	0	0	25.0
pool		1049041		0.0	0	0	4983191.0		0.0	0	0	55.0
pool		1286_AM		0.0	0	0	7705122.0		0.0	0	0	101.0
pool		1220_BI		0.0	0	0	8117559.0		0.0	0	0	103.0
pool		1049071		0.0	0	0	4970338.0		0.0	0	0	39.0
pool		1220_CG		0.0	0	0	3757101.0		0.0	0	0	8.0
pool		evo_1048972.034		0.0	0	0	3048076.0		0.0	0	0	29.0
pool		1220_C		0.0	0	0	4391312.0		0.0	0	0	24.0
pool		1048969		0.0	0	0	3851385.0		0.0	0	0	339.0
pool		1048903		0.0	0	0	5368281.0		0.0	0	0	34.0
pool		1286_CI		0.0	0	0	4104131.0		0.0	0	0	37.0
pool		1286_BF		0.0	0	0	4946240.0		0.0	0	0	25.0
pool		1139_CE		0.0	0	0	3604947.0		0.0	0	0	37.0
pool		1220_BC		0.0	0	0	9535748.0		0.0	0	0	70.0
pool		1286_BA		0.0	0	0	4658572.0		0.0	0	0	78.0
pool		1048930		0.0	0	0	4407838.0		0.0	0	0	21.0
pool		1285_CL		0.0	0	0	3366176.0		0.0	0	0	9.0
pool		1139_BW		0.0	0	0	5262281.0		0.0	0	0	63.0
pool		1021_BA		0.0	0	0	4427657.0		0.0	0	0	57.0
pool		1285_BP		0.0	0	0	3783721.0		0.0	0	0	13.0
pool		1220_BT		0.0	0	0	4067179.0		0.0	0	0	12.0
pool		1286_AK		0.0	0	0	4454054.0		0.0	0	0	69.0
pool		1139_BQ		0.0	0	0	6551849.0		0.0	0	0	136.0
pool		1285_D		0.0	0	0	4107932.0		0.0	0	0	20.0
pool		1285_AF		0.0	0	0	6733218.0		0.0	0	0	55.0
pool		1052989		0.0	0	0	4907445.0		0.0	0	0	261.0
pool		1286_CR		0.0	0	0	4218784.0		0.0	0	0	27.0
pool		1139_J		0.0	0	0	4494273.0		0.0	0	0	32.0
pool		1139_BE		0.0	0	0	6386296.0		0.0	0	0	1920.0
pool		1053016		0.0	0	0	7620688.0		0.0	0	0	43.0
pool		1287_I		0.0	0	0	4692173.0		0.0	0	0	57.0
pool		1030833		0.0	0	0	5496576.0		0.0	0	0	96.0
pool		1053013		0.0	0	0	7376694.0		0.0	0	0	23.0
pool		1365_D		0.0	0	0	2789188.0		0.0	0	0	20.0
